,operatetime,_c1,day,hour,period,day_type,timestamp
18390,2020041911,4483,114,11,1,2,1587265200.0
18391,2020041910,5836,114,10,1,2,1587261600.0
18392,2020041909,6461,114,9,1,2,1587258000.0
18393,2020041908,4292,114,8,1,2,1587254400.0
18394,2020041907,1082,114,7,2,2,1587250800.0
18395,2020041906,278,114,6,3,2,1587247200.0
18396,2020041905,938,114,5,3,2,1587243600.0
18397,2020041904,107,114,4,3,2,1587240000.0
18398,2020041903,467,114,3,3,2,1587236400.0
18399,2020041902,143,114,2,3,2,1587232800.0
18400,2020041901,543,114,1,3,2,1587229200.0
18401,2020041900,331,114,0,3,2,1587225600.0
18402,2020041823,1003,113,23,3,2,1587222000.0
18403,2020041822,961,113,22,2,2,1587218400.0
18404,2020041821,1731,113,21,2,2,1587214800.0
18405,2020041820,1861,113,20,2,2,1587211200.0
18406,2020041819,2614,113,19,2,2,1587207600.0
18407,2020041818,3192,113,18,1,2,1587204000.0
18408,2020041817,5710,113,17,1,2,1587200400.0
18409,2020041816,6681,113,16,1,2,1587196800.0
18410,2020041815,6922,113,15,1,2,1587193200.0
18411,2020041814,6046,113,14,1,2,1587189600.0
18412,2020041813,4575,113,13,1,2,1587186000.0
18413,2020041812,4036,113,12,1,2,1587182400.0
18414,2020041811,7744,113,11,1,2,1587178800.0
18415,2020041810,9577,113,10,1,2,1587175200.0
18416,2020041809,11282,113,9,1,2,1587171600.0
18417,2020041808,8495,113,8,1,2,1587168000.0
18418,2020041807,1630,113,7,2,2,1587164400.0
18419,2020041806,302,113,6,3,2,1587160800.0
18420,2020041805,940,113,5,3,2,1587157200.0
18421,2020041804,133,113,4,3,2,1587153600.0
18422,2020041803,543,113,3,3,2,1587150000.0
18423,2020041802,216,113,2,3,2,1587146400.0
18424,2020041801,643,113,1,3,2,1587142800.0
18425,2020041800,675,113,0,3,2,1587139200.0
18426,2020041723,1382,112,23,3,1,1587135600.0
18427,2020041722,1806,112,22,2,1,1587132000.0
18428,2020041721,2859,112,21,2,1,1587128400.0
18429,2020041720,3974,112,20,2,1,1587124800.0
18430,2020041719,7770,112,19,2,1,1587121200.0
18431,2020041718,17718,112,18,1,1,1587117600.0
18432,2020041717,47299,112,17,1,1,1587114000.0
18433,2020041716,61683,112,16,1,1,1587110400.0
18434,2020041715,68665,112,15,1,1,1587106800.0
18435,2020041714,69730,112,14,1,1,1587103200.0
18436,2020041713,31901,112,13,1,1,1587099600.0
18437,2020041712,17195,112,12,1,1,1587096000.0
18438,2020041711,48265,112,11,1,1,1587092400.0
18439,2020041710,64317,112,10,1,1,1587088800.0
18440,2020041709,86197,112,9,1,1,1587085200.0
18441,2020041708,86689,112,8,1,1,1587081600.0
18442,2020041707,5353,112,7,2,1,1587078000.0
18443,2020041706,523,112,6,3,1,1587074400.0
18444,2020041705,993,112,5,3,1,1587070800.0
18445,2020041704,123,112,4,3,1,1587067200.0
18446,2020041703,482,112,3,3,1,1587063600.0
18447,2020041702,182,112,2,3,1,1587060000.0
18448,2020041701,601,112,1,3,1,1587056400.0
18449,2020041700,497,112,0,3,1,1587052800.0
18450,2020041623,1262,111,23,3,1,1587049200.0
18451,2020041622,2142,111,22,2,1,1587045600.0
18452,2020041621,3167,111,21,2,1,1587042000.0
18453,2020041620,4237,111,20,2,1,1587038400.0
18454,2020041619,7580,111,19,2,1,1587034800.0
18455,2020041618,17143,111,18,1,1,1587031200.0
18456,2020041617,46133,111,17,1,1,1587027600.0
18457,2020041616,64294,111,16,1,1,1587024000.0
18458,2020041615,70737,111,15,1,1,1587020400.0
18459,2020041614,72173,111,14,1,1,1587016800.0
18460,2020041613,31835,111,13,1,1,1587013200.0
18461,2020041612,15658,111,12,1,1,1587009600.0
18462,2020041611,47895,111,11,1,1,1587006000.0
18463,2020041610,66685,111,10,1,1,1587002400.0
18464,2020041609,89911,111,9,1,1,1586998800.0
18465,2020041608,88132,111,8,1,1,1586995200.0
18466,2020041607,5540,111,7,2,1,1586991600.0
18467,2020041606,478,111,6,3,1,1586988000.0
18468,2020041605,912,111,5,3,1,1586984400.0
18469,2020041604,141,111,4,3,1,1586980800.0
18470,2020041603,434,111,3,3,1,1586977200.0
18471,2020041602,188,111,2,3,1,1586973600.0
18472,2020041601,549,111,1,3,1,1586970000.0
18473,2020041600,460,111,0,3,1,1586966400.0
18474,2020041523,1342,110,23,3,1,1586962800.0
18475,2020041522,1793,110,22,2,1,1586959200.0
18476,2020041521,3450,110,21,2,1,1586955600.0
18477,2020041520,4204,110,20,2,1,1586952000.0
18478,2020041519,7581,110,19,2,1,1586948400.0
18479,2020041518,16722,110,18,1,1,1586944800.0
18480,2020041517,46642,110,17,1,1,1586941200.0
18481,2020041516,64460,110,16,1,1,1586937600.0
18482,2020041515,70269,110,15,1,1,1586934000.0
18483,2020041514,76549,110,14,1,1,1586930400.0
18484,2020041513,31738,110,13,1,1,1586926800.0
18485,2020041512,15852,110,12,1,1,1586923200.0
18486,2020041511,48818,110,11,1,1,1586919600.0
18487,2020041510,69453,110,10,1,1,1586916000.0
18488,2020041509,92422,110,9,1,1,1586912400.0
18489,2020041508,87465,110,8,1,1,1586908800.0
18490,2020041507,5400,110,7,2,1,1586905200.0
18491,2020041506,490,110,6,3,1,1586901600.0
18492,2020041505,942,110,5,3,1,1586898000.0
18493,2020041504,138,110,4,3,1,1586894400.0
18494,2020041503,425,110,3,3,1,1586890800.0
18495,2020041502,166,110,2,3,1,1586887200.0
18496,2020041501,492,110,1,3,1,1586883600.0
18497,2020041500,362,110,0,3,1,1586880000.0
18498,2020041423,1267,109,23,3,1,1586876400.0
18499,2020041422,1682,109,22,2,1,1586872800.0
18500,2020041421,2909,109,21,2,1,1586869200.0
18501,2020041420,3936,109,20,2,1,1586865600.0
18502,2020041419,7106,109,19,2,1,1586862000.0
18503,2020041418,15587,109,18,1,1,1586858400.0
18504,2020041417,42901,109,17,1,1,1586854800.0
18505,2020041416,60201,109,16,1,1,1586851200.0
18506,2020041415,64458,109,15,1,1,1586847600.0
18507,2020041414,67870,109,14,1,1,1586844000.0
18508,2020041413,29516,109,13,1,1,1586840400.0
18509,2020041412,14657,109,12,1,1,1586836800.0
18510,2020041411,44082,109,11,1,1,1586833200.0
18511,2020041410,60330,109,10,1,1,1586829600.0
18512,2020041409,82061,109,9,1,1,1586826000.0
18513,2020041408,83730,109,8,1,1,1586822400.0
18514,2020041407,5147,109,7,2,1,1586818800.0
18515,2020041406,400,109,6,3,1,1586815200.0
18516,2020041405,807,109,5,3,1,1586811600.0
18517,2020041404,138,109,4,3,1,1586808000.0
18518,2020041403,421,109,3,3,1,1586804400.0
18519,2020041402,138,109,2,3,1,1586800800.0
18520,2020041401,484,109,1,3,1,1586797200.0
18521,2020041400,381,109,0,3,1,1586793600.0
18522,2020041323,1119,108,23,3,1,1586790000.0
18523,2020041322,1592,108,22,2,1,1586786400.0
18524,2020041321,2941,108,21,2,1,1586782800.0
18525,2020041320,4052,108,20,2,1,1586779200.0
18526,2020041319,6770,108,19,2,1,1586775600.0
18527,2020041318,15243,108,18,1,1,1586772000.0
18528,2020041317,43695,108,17,1,1,1586768400.0
18529,2020041316,60904,108,16,1,1,1586764800.0
18530,2020041315,65656,108,15,1,1,1586761200.0
18531,2020041314,69817,108,14,1,1,1586757600.0
18532,2020041313,30253,108,13,1,1,1586754000.0
18533,2020041312,15093,108,12,1,1,1586750400.0
18534,2020041311,45731,108,11,1,1,1586746800.0
18535,2020041310,62804,108,10,1,1,1586743200.0
18536,2020041309,83790,108,9,1,1,1586739600.0
18537,2020041308,83650,108,8,1,1,1586736000.0
18538,2020041307,5158,108,7,2,1,1586732400.0
18539,2020041306,361,108,6,3,1,1586728800.0
18540,2020041305,771,108,5,3,1,1586725200.0
18541,2020041304,98,108,4,3,1,1586721600.0
18542,2020041303,381,108,3,3,1,1586718000.0
18543,2020041302,150,108,2,3,1,1586714400.0
18544,2020041301,451,108,1,3,1,1586710800.0
18545,2020041300,282,108,0,3,1,1586707200.0
18546,2020041223,1035,107,23,3,2,1586703600.0
18547,2020041222,1073,107,22,2,2,1586700000.0
18548,2020041221,2029,107,21,2,2,1586696400.0
18549,2020041220,2050,107,20,2,2,1586692800.0
18550,2020041219,2350,107,19,2,2,1586689200.0
18551,2020041218,2520,107,18,1,2,1586685600.0
18552,2020041217,4450,107,17,1,2,1586682000.0
18553,2020041216,4294,107,16,1,2,1586678400.0
18554,2020041215,4824,107,15,1,2,1586674800.0
18555,2020041214,3893,107,14,1,2,1586671200.0
18556,2020041213,3244,107,13,1,2,1586667600.0
18557,2020041212,2573,107,12,1,2,1586664000.0
18558,2020041211,4456,107,11,1,2,1586660400.0
18559,2020041210,5365,107,10,1,2,1586656800.0
18560,2020041209,6259,107,9,1,2,1586653200.0
18561,2020041208,4151,107,8,1,2,1586649600.0
18562,2020041207,1105,107,7,2,2,1586646000.0
18563,2020041206,241,107,6,3,2,1586642400.0
18564,2020041205,1045,107,5,3,2,1586638800.0
18565,2020041204,134,107,4,3,2,1586635200.0
18566,2020041203,497,107,3,3,2,1586631600.0
18567,2020041202,161,107,2,3,2,1586628000.0
18568,2020041201,583,107,1,3,2,1586624400.0
18569,2020041200,345,107,0,3,2,1586620800.0
18570,2020041123,1039,106,23,3,2,1586617200.0
18571,2020041122,1057,106,22,2,2,1586613600.0
18572,2020041121,1884,106,21,2,2,1586610000.0
18573,2020041120,1827,106,20,2,2,1586606400.0
18574,2020041119,2512,106,19,2,2,1586602800.0
18575,2020041118,3205,106,18,1,2,1586599200.0
18576,2020041117,5457,106,17,1,2,1586595600.0
18577,2020041116,5801,106,16,1,2,1586592000.0
18578,2020041115,6387,106,15,1,2,1586588400.0
18579,2020041114,5516,106,14,1,2,1586584800.0
18580,2020041113,4106,106,13,1,2,1586581200.0
18581,2020041112,3985,106,12,1,2,1586577600.0
18582,2020041111,7378,106,11,1,2,1586574000.0
18583,2020041110,9316,106,10,1,2,1586570400.0
18584,2020041109,11306,106,9,1,2,1586566800.0
18585,2020041108,8122,106,8,1,2,1586563200.0
18586,2020041107,1460,106,7,2,2,1586559600.0
18587,2020041106,295,106,6,3,2,1586556000.0
18588,2020041105,1048,106,5,3,2,1586552400.0
18589,2020041104,163,106,4,3,2,1586548800.0
18590,2020041103,514,106,3,3,2,1586545200.0
18591,2020041102,229,106,2,3,2,1586541600.0
18592,2020041101,637,106,1,3,2,1586538000.0
18593,2020041100,364,106,0,3,2,1586534400.0
18594,2020041023,1163,105,23,3,1,1586530800.0
18595,2020041022,1715,105,22,2,1,1586527200.0
18596,2020041021,3025,105,21,2,1,1586523600.0
18597,2020041020,3584,105,20,2,1,1586520000.0
18598,2020041019,6728,105,19,2,1,1586516400.0
18599,2020041018,15665,105,18,1,1,1586512800.0
18600,2020041017,41923,105,17,1,1,1586509200.0
18601,2020041016,57020,105,16,1,1,1586505600.0
18602,2020041015,60623,105,15,1,1,1586502000.0
18603,2020041014,63196,105,14,1,1,1586498400.0
18604,2020041013,28689,105,13,1,1,1586494800.0
18605,2020041012,14865,105,12,1,1,1586491200.0
18606,2020041011,41013,105,11,1,1,1586487600.0
18607,2020041010,57057,105,10,1,1,1586484000.0
18608,2020041009,77229,105,9,1,1,1586480400.0
18609,2020041008,78630,105,8,1,1,1586476800.0
18610,2020041007,5032,105,7,2,1,1586473200.0
18611,2020041006,407,105,6,3,1,1586469600.0
18612,2020041005,1090,105,5,3,1,1586466000.0
18613,2020041004,159,105,4,3,1,1586462400.0
18614,2020041003,552,105,3,3,1,1586458800.0
18615,2020041002,202,105,2,3,1,1586455200.0
18616,2020041001,663,105,1,3,1,1586451600.0
18617,2020041000,379,105,0,3,1,1586448000.0
18618,2020040923,1300,104,23,3,1,1586444400.0
18619,2020040922,1711,104,22,2,1,1586440800.0
18620,2020040921,3236,104,21,2,1,1586437200.0
18621,2020040920,4018,104,20,2,1,1586433600.0
18622,2020040919,6766,104,19,2,1,1586430000.0
18623,2020040918,14535,104,18,1,1,1586426400.0
18624,2020040917,40525,104,17,1,1,1586422800.0
18625,2020040916,56137,104,16,1,1,1586419200.0
18626,2020040915,61935,104,15,1,1,1586415600.0
18627,2020040914,65183,104,14,1,1,1586412000.0
18628,2020040913,27758,104,13,1,1,1586408400.0
18629,2020040912,13908,104,12,1,1,1586404800.0
18630,2020040911,41357,104,11,1,1,1586401200.0
18631,2020040910,58203,104,10,1,1,1586397600.0
18632,2020040909,78126,104,9,1,1,1586394000.0
18633,2020040908,79418,104,8,1,1,1586390400.0
18634,2020040907,5083,104,7,2,1,1586386800.0
18635,2020040906,497,104,6,3,1,1586383200.0
18636,2020040905,1127,104,5,3,1,1586379600.0
18637,2020040904,145,104,4,3,1,1586376000.0
18638,2020040903,535,104,3,3,1,1586372400.0
18639,2020040902,170,104,2,3,1,1586368800.0
18640,2020040901,636,104,1,3,1,1586365200.0
18641,2020040900,389,104,0,3,1,1586361600.0
18642,2020040823,1234,103,23,3,1,1586358000.0
18643,2020040822,1682,103,22,2,1,1586354400.0
18644,2020040821,2992,103,21,2,1,1586350800.0
18645,2020040820,3748,103,20,2,1,1586347200.0
18646,2020040819,6432,103,19,2,1,1586343600.0
18647,2020040818,14560,103,18,1,1,1586340000.0
18648,2020040817,40638,103,17,1,1,1586336400.0
18649,2020040816,56636,103,16,1,1,1586332800.0
18650,2020040815,61964,103,15,1,1,1586329200.0
18651,2020040814,65598,103,14,1,1,1586325600.0
18652,2020040813,27864,103,13,1,1,1586322000.0
18653,2020040812,13977,103,12,1,1,1586318400.0
18654,2020040811,41940,103,11,1,1,1586314800.0
18655,2020040810,58004,103,10,1,1,1586311200.0
18656,2020040809,78877,103,9,1,1,1586307600.0
18657,2020040808,80339,103,8,1,1,1586304000.0
18658,2020040807,5066,103,7,2,1,1586300400.0
18659,2020040806,579,103,6,3,1,1586296800.0
18660,2020040805,1316,103,5,3,1,1586293200.0
18661,2020040804,309,103,4,3,1,1586289600.0
18662,2020040803,708,103,3,3,1,1586286000.0
18663,2020040802,302,103,2,3,1,1586282400.0
18664,2020040801,783,103,1,3,1,1586278800.0
18665,2020040800,428,103,0,3,1,1586275200.0
18666,2020040723,1228,102,23,3,1,1586271600.0
18667,2020040722,1614,102,22,2,1,1586268000.0
18668,2020040721,2885,102,21,2,1,1586264400.0
18669,2020040720,3571,102,20,2,1,1586260800.0
18670,2020040719,6540,102,19,2,1,1586257200.0
18671,2020040718,14654,102,18,1,1,1586253600.0
18672,2020040717,40760,102,17,1,1,1586250000.0
18673,2020040716,57290,102,16,1,1,1586246400.0
18674,2020040715,63536,102,15,1,1,1586242800.0
18675,2020040714,66445,102,14,1,1,1586239200.0
18676,2020040713,28588,102,13,1,1,1586235600.0
18677,2020040712,14354,102,12,1,1,1586232000.0
18678,2020040711,45165,102,11,1,1,1586228400.0
18679,2020040710,62744,102,10,1,1,1586224800.0
18680,2020040709,85603,102,9,1,1,1586221200.0
18681,2020040708,80650,102,8,1,1,1586217600.0
18682,2020040707,4837,102,7,2,1,1586214000.0
18683,2020040706,387,102,6,3,1,1586210400.0
18684,2020040705,1228,102,5,3,1,1586206800.0
18685,2020040704,134,102,4,3,1,1586203200.0
18686,2020040703,594,102,3,3,1,1586199600.0
18687,2020040702,154,102,2,3,1,1586196000.0
18688,2020040701,631,102,1,3,1,1586192400.0
18689,2020040700,336,102,0,3,1,1586188800.0
18690,2020040623,1108,101,23,3,2,1586185200.0
18691,2020040622,1089,101,22,2,2,1586181600.0
18692,2020040621,2096,101,21,2,2,1586178000.0
18693,2020040620,1746,101,20,2,2,1586174400.0
18694,2020040619,2627,101,19,2,2,1586170800.0
18695,2020040618,2698,101,18,1,2,1586167200.0
18696,2020040617,4854,101,17,1,2,1586163600.0
18697,2020040616,5254,101,16,1,2,1586160000.0
18698,2020040615,5426,101,15,1,2,1586156400.0
18699,2020040614,4603,101,14,1,2,1586152800.0
18700,2020040613,3793,101,13,1,2,1586149200.0
18701,2020040612,2865,101,12,1,2,1586145600.0
18702,2020040611,5332,101,11,1,2,1586142000.0
18703,2020040610,6654,101,10,1,2,1586138400.0
18704,2020040609,8103,101,9,1,2,1586134800.0
18705,2020040608,5705,101,8,1,2,1586131200.0
18706,2020040607,1306,101,7,2,2,1586127600.0
18707,2020040606,261,101,6,3,2,1586124000.0
18708,2020040605,1310,101,5,3,2,1586120400.0
18709,2020040604,134,101,4,3,2,1586116800.0
18710,2020040603,676,101,3,3,2,1586113200.0
18711,2020040602,144,101,2,3,2,1586109600.0
18712,2020040601,715,101,1,3,2,1586106000.0
18713,2020040600,279,101,0,3,2,1586102400.0
18714,2020040523,1071,100,23,3,2,1586098800.0
18715,2020040522,927,100,22,2,2,1586095200.0
18716,2020040521,1822,100,21,2,2,1586091600.0
18717,2020040520,1638,100,20,2,2,1586088000.0
18718,2020040519,2307,100,19,2,2,1586084400.0
18719,2020040518,2232,100,18,1,2,1586080800.0
18720,2020040517,4151,100,17,1,2,1586077200.0
18721,2020040516,3722,100,16,1,2,1586073600.0
18722,2020040515,4480,100,15,1,2,1586070000.0
18723,2020040514,3558,100,14,1,2,1586066400.0
18724,2020040513,3205,100,13,1,2,1586062800.0
18725,2020040512,2401,100,12,1,2,1586059200.0
18726,2020040511,4074,100,11,1,2,1586055600.0
18727,2020040510,4833,100,10,1,2,1586052000.0
18728,2020040509,6167,100,9,1,2,1586048400.0
18729,2020040508,4040,100,8,1,2,1586044800.0
18730,2020040507,1191,100,7,2,2,1586041200.0
18731,2020040506,210,100,6,3,2,1586037600.0
18732,2020040505,1355,100,5,3,2,1586034000.0
18733,2020040504,130,100,4,3,2,1586030400.0
18734,2020040503,666,100,3,3,2,1586026800.0
18735,2020040502,146,100,2,3,2,1586023200.0
18736,2020040501,694,100,1,3,2,1586019600.0
18737,2020040500,275,100,0,3,2,1586016000.0
18738,2020040423,1184,99,23,3,2,1586012400.0
18739,2020040422,953,99,22,2,2,1586008800.0
18740,2020040421,1893,99,21,2,2,1586005200.0
18741,2020040420,1811,99,20,2,2,1586001600.0
18742,2020040419,2152,99,19,2,2,1585998000.0
18743,2020040418,2422,99,18,1,2,1585994400.0
18744,2020040417,4628,99,17,1,2,1585990800.0
18745,2020040416,4565,99,16,1,2,1585987200.0
18746,2020040415,5154,99,15,1,2,1585983600.0
18747,2020040414,4212,99,14,1,2,1585980000.0
18748,2020040413,3916,99,13,1,2,1585976400.0
18749,2020040412,3406,99,12,1,2,1585972800.0
18750,2020040411,5780,99,11,1,2,1585969200.0
18751,2020040410,6991,99,10,1,2,1585965600.0
18752,2020040409,9020,99,9,1,2,1585962000.0
18753,2020040408,6229,99,8,1,2,1585958400.0
18754,2020040407,1571,99,7,2,2,1585954800.0
18755,2020040406,351,99,6,3,2,1585951200.0
18756,2020040405,1397,99,5,3,2,1585947600.0
18757,2020040404,191,99,4,3,2,1585944000.0
18758,2020040403,685,99,3,3,2,1585940400.0
18759,2020040402,186,99,2,3,2,1585936800.0
18760,2020040401,748,99,1,3,2,1585933200.0
18761,2020040400,578,99,0,3,2,1585929600.0
18762,2020040323,1727,98,23,3,1,1585926000.0
18763,2020040322,2141,98,22,2,1,1585922400.0
18764,2020040321,3685,98,21,2,1,1585918800.0
18765,2020040320,4127,98,20,2,1,1585915200.0
18766,2020040319,7588,98,19,2,1,1585911600.0
18767,2020040318,15977,98,18,1,1,1585908000.0
18768,2020040317,38997,98,17,1,1,1585904400.0
18769,2020040316,52630,98,16,1,1,1585900800.0
18770,2020040315,56860,98,15,1,1,1585897200.0
18771,2020040314,57322,98,14,1,1,1585893600.0
18772,2020040313,26427,98,13,1,1,1585890000.0
18773,2020040312,14449,98,12,1,1,1585886400.0
18774,2020040311,40390,98,11,1,1,1585882800.0
18775,2020040310,54479,98,10,1,1,1585879200.0
18776,2020040309,73785,98,9,1,1,1585875600.0
18777,2020040308,73900,98,8,1,1,1585872000.0
18778,2020040307,4767,98,7,2,1,1585868400.0
18779,2020040306,581,98,6,3,1,1585864800.0
18780,2020040305,1448,98,5,3,1,1585861200.0
18781,2020040304,198,98,4,3,1,1585857600.0
18782,2020040303,837,98,3,3,1,1585854000.0
18783,2020040302,229,98,2,3,1,1585850400.0
18784,2020040301,844,98,1,3,1,1585846800.0
18785,2020040300,528,98,0,3,1,1585843200.0
18786,2020040223,1622,97,23,3,1,1585839600.0
18787,2020040222,1806,97,22,2,1,1585836000.0
18788,2020040221,3300,97,21,2,1,1585832400.0
18789,2020040220,3729,97,20,2,1,1585828800.0
18790,2020040219,6586,97,19,2,1,1585825200.0
18791,2020040218,13711,97,18,1,1,1585821600.0
18792,2020040217,38416,97,17,1,1,1585818000.0
18793,2020040216,53208,97,16,1,1,1585814400.0
18794,2020040215,58324,97,15,1,1,1585810800.0
18795,2020040214,60336,97,14,1,1,1585807200.0
18796,2020040213,26065,97,13,1,1,1585803600.0
18797,2020040212,13752,97,12,1,1,1585800000.0
18798,2020040211,39513,97,11,1,1,1585796400.0
18799,2020040210,54806,97,10,1,1,1585792800.0
18800,2020040209,74732,97,9,1,1,1585789200.0
18801,2020040208,76481,97,8,1,1,1585785600.0
18802,2020040207,4265,97,7,2,1,1585782000.0
18803,2020040206,516,97,6,3,1,1585778400.0
18804,2020040205,350,97,5,3,1,1585774800.0
18805,2020040204,129,97,4,3,1,1585771200.0
18806,2020040203,218,97,3,3,1,1585767600.0
18807,2020040202,161,97,2,3,1,1585764000.0
18808,2020040201,351,97,1,3,1,1585760400.0
18809,2020040200,384,97,0,3,1,1585756800.0
18810,2020040123,1609,96,23,3,1,1585753200.0
18811,2020040122,1613,96,22,2,1,1585749600.0
18812,2020040121,3338,96,21,2,1,1585746000.0
18813,2020040120,3779,96,20,2,1,1585742400.0
18814,2020040119,6898,96,19,2,1,1585738800.0
